R_squared,P_values,Betas
0.0,[6.42326066e-93],[936.89641257]
0.0,[2.92705202e-103],[976.62352558]
0.0,[2.15053241e-100],[825.91279393]
1.1102230246251565e-16,[7.39079155e-99],[777.41222426]
2.220446049250313e-16,[2.0441829e-99],[881.75261613]
0.0,[3.69148506e-101],[1006.89699779]
-2.220446049250313e-16,[6.17773257e-114],[1029.58470962]
-2.220446049250313e-16,[1.31951256e-107],[996.85147394]
0.0,[5.46199808e-112],[987.10475069]
2.220446049250313e-16,[9.26067561e-110],[958.27840528]
0.0,[1.37401682e-105],[880.50388471]
-2.220446049250313e-16,[5.91392774e-97],[849.22505577]
0.0,[1.37383198e-97],[934.75090476]
-2.220446049250313e-16,[2.67783198e-99],[968.56869208]
-2.220446049250313e-16,[2.44607729e-109],[945.25152349]
3.3306690738754696e-16,[1.26333674e-107],[915.14168414]
0.0,[1.41631607e-106],[927.89812036]
2.220446049250313e-16,[4.54624377e-110],[952.63810102]
0.0,[3.74006295e-114],[966.8906238]
0.0,[4.67931083e-114],[978.55422674]
0.0,[5.39027333e-111],[991.77553902]
0.0,[1.63878137e-106],[997.09991096]
2.220446049250313e-16,[1.41431938e-96],[1013.03067675]
1.1102230246251565e-16,[1.0036316e-100],[1003.01533897]
2.220446049250313e-16,[2.22848862e-93],[972.97144632]
0.0,[1.56988327e-77],[919.90065391]
0.0,[6.40817629e-72],[810.82261747]
0.0,[3.69791908e-72],[590.48007741]
0.0,[1.48414171e-51],[418.91082824]
0.0,[3.2634667e-68],[656.61022471]
-2.220446049250313e-16,[1.75101392e-92],[951.98968626]
-2.220446049250313e-16,[3.09495181e-100],[939.45656092]
0.0,[1.12405586e-96],[793.98049628]
0.0,[3.9289032e-98],[735.95681703]
0.0,[1.42295968e-99],[859.06784476]
0.0,[1.81279709e-96],[967.53152047]
0.0,[1.08332058e-87],[945.00426767]
-2.220446049250313e-16,[6.21758023e-87],[897.4364636]
0.0,[2.60461459e-100],[976.0178845]
0.0,[2.76491593e-103],[811.89124732]
0.0,[1.26793666e-99],[718.2909139]
-2.220446049250313e-16,[4.57192258e-102],[799.47092453]
-2.220446049250313e-16,[4.04068125e-94],[858.55794151]
3.3306690738754696e-16,[1.60195527e-106],[888.9743425]
2.220446049250313e-16,[5.27283324e-101],[911.24799182]
0.0,[1.04956991e-110],[931.44869696]
0.0,[7.32259346e-111],[943.82874852]
-2.220446049250313e-16,[5.8494462e-112],[948.46225634]
1.1102230246251565e-16,[6.19929433e-113],[974.30623971]
2.220446049250313e-16,[3.87151459e-102],[947.57612759]
0.0,[1.38283713e-99],[974.58602486]
0.0,[6.40893409e-97],[984.04875632]
0.0,[3.44954447e-85],[953.85025084]
0.0,[3.57489047e-81],[871.61274629]
0.0,[6.1281346e-76],[697.38628073]
-2.220446049250313e-16,[3.10068745e-58],[575.90629129]
1.1102230246251565e-16,[3.70297712e-71],[740.73675657]
-2.220446049250313e-16,[3.46015263e-91],[890.9296887]
-2.220446049250313e-16,[6.38031302e-101],[917.96521594]
1.1102230246251565e-16,[1.22713087e-99],[768.20076617]
0.0,[1.24241608e-95],[878.95362286]
-2.220446049250313e-16,[9.94106355e-83],[749.12727625]
0.0,[7.97256821e-81],[803.87922698]
2.220446049250313e-16,[3.59042117e-88],[956.71559053]
-2.220446049250313e-16,[1.77374913e-96],[947.0835691]
0.0,[2.29066501e-94],[776.10340792]
-2.220446049250313e-16,[1.29406667e-85],[716.84084066]
3.3306690738754696e-16,[5.66973955e-94],[771.4250596]
0.0,[1.01096944e-92],[821.98517923]
0.0,[2.43033953e-103],[864.669655]
0.0,[1.7646991e-102],[883.93123253]
0.0,[2.24328785e-111],[887.68739109]
-2.220446049250313e-16,[4.2530759e-114],[907.66921698]
0.0,[1.27681691e-113],[936.87529201]
-2.220446049250313e-16,[9.52438453e-98],[930.03892727]
0.0,[3.2987934e-100],[947.89658849]
-2.220446049250313e-16,[1.15068706e-99],[968.41490143]
0.0,[1.84940766e-94],[957.07884426]
-2.220446049250313e-16,[4.09944273e-91],[917.65762628]
3.3306690738754696e-16,[6.44869805e-81],[847.81428677]
0.0,[4.03815431e-74],[833.3082048]
2.220446049250313e-16,[1.5209286e-86],[918.68038522]
-2.220446049250313e-16,[7.67532514e-84],[956.49102544]
-2.220446049250313e-16,[2.91044193e-99],[901.38319068]
0.0,[1.60072405e-100],[767.06742231]
-2.220446049250313e-16,[7.85314803e-105],[916.46307134]
0.0,[7.65646992e-102],[884.02475873]
0.0,[1.43222147e-86],[813.6903136]
0.0,[1.22828657e-85],[813.85102156]
0.0,[1.3018931e-89],[813.12982537]
1.1102230246251565e-16,[1.04944658e-94],[766.52718099]
1.1102230246251565e-16,[4.29033405e-102],[802.90619256]
2.220446049250313e-16,[4.70874768e-107],[856.43659165]
-2.220446049250313e-16,[1.53968765e-105],[863.34939755]
-4.440892098500626e-16,[4.8180018e-106],[883.6912387]
-2.220446049250313e-16,[1.7337518e-107],[930.46042528]
0.0,[3.66583509e-101],[929.44481823]
0.0,[1.42629357e-96],[936.36242556]
1.1102230246251565e-16,[3.58406489e-97],[949.41050212]
-2.220446049250313e-16,[8.51866793e-99],[961.57632506]
0.0,[2.76958391e-99],[965.39981498]
0.0,[2.50604217e-94],[947.87597417]
-2.220446049250313e-16,[5.41235072e-82],[904.69793821]
0.0,[7.19058411e-86],[906.99774649]
0.0,[4.59944468e-91],[971.01904417]
0.0,[8.87093781e-92],[896.1685803]
-2.220446049250313e-16,[4.8365643e-85],[896.9086926]
0.0,[1.41866528e-88],[903.56082572]
0.0,[3.58495134e-92],[886.52872243]
-2.220446049250313e-16,[2.91951069e-87],[818.77558091]
0.0,[1.32377604e-91],[813.7932093]
-2.220446049250313e-16,[5.88447347e-104],[853.21771599]
2.220446049250313e-16,[2.32797291e-102],[869.48510383]
0.0,[3.23934116e-102],[873.12813912]
0.0,[6.67458408e-107],[923.24180453]
-4.440892098500626e-16,[8.83954655e-101],[923.06862506]
-2.220446049250313e-16,[1.82510322e-99],[939.69946528]
0.0,[1.72935627e-97],[959.34524117]
0.0,[6.65696897e-92],[937.47425274]
0.0,[3.01825406e-80],[803.05151846]
-2.220446049250313e-16,[4.52901436e-69],[635.47016937]
1.1102230246251565e-16,[8.75750991e-76],[668.17075602]
0.0,[1.98278204e-77],[849.55012303]
0.0,[6.53670217e-87],[889.59175738]
0.0,[1.12889285e-89],[951.41079891]
0.0,[7.28727117e-91],[970.34429692]
-2.220446049250313e-16,[1.36412941e-92],[982.45697021]
0.0,[2.42107186e-99],[998.58431229]
-2.220446049250313e-16,[6.58510748e-97],[994.00093946]
0.0,[8.49009147e-91],[948.11481072]
0.0,[4.17585745e-95],[904.73062433]
-2.220446049250313e-16,[1.44205781e-103],[887.62598374]
0.0,[4.69939923e-102],[891.63521681]
0.0,[8.68754873e-102],[906.1298134]
1.1102230246251565e-16,[4.56783834e-106],[916.41893813]
0.0,[3.44487329e-102],[939.8534869]
0.0,[2.548395e-100],[947.49630199]
2.220446049250313e-16,[1.17407396e-92],[885.49924245]
0.0,[2.16376792e-91],[723.71669994]
2.220446049250313e-16,[2.09052882e-68],[602.7719176]
-2.220446049250313e-16,[3.25295241e-69],[621.1709128]
-2.220446049250313e-16,[1.4575499e-87],[709.20363602]
-2.220446049250313e-16,[7.54060463e-78],[748.60743624]
1.1102230246251565e-16,[1.83181527e-94],[1063.78262628]
-2.220446049250313e-16,[3.97897367e-89],[1037.07929065]
2.220446049250313e-16,[4.03152247e-88],[951.86825621]
3.3306690738754696e-16,[3.20313196e-98],[897.8634835]
0.0,[1.01851719e-97],[885.99087106]
2.220446049250313e-16,[3.04788113e-103],[900.25803151]
2.220446049250313e-16,[1.66467975e-107],[925.82761877]
-2.220446049250313e-16,[2.27756597e-104],[922.30841902]
0.0,[8.33656823e-102],[914.13589896]
0.0,[2.02024086e-98],[866.42980239]
0.0,[3.49435281e-96],[808.49589269]
0.0,[1.91915257e-75],[818.59374521]
0.0,[2.65332837e-71],[859.88372204]
2.220446049250313e-16,[2.07778536e-75],[798.71605488]
0.0,[6.00414459e-70],[698.31510417]
0.0,[1.08759157e-85],[1042.56771312]
2.220446049250313e-16,[6.20898884e-87],[966.78815296]
0.0,[1.2708683e-92],[903.86013375]
1.1102230246251565e-16,[2.04406349e-94],[873.08023251]
2.220446049250313e-16,[1.05021466e-93],[879.66804774]
1.1102230246251565e-16,[1.64111342e-96],[875.01242006]
1.1102230246251565e-16,[8.80515099e-97],[863.40659587]
2.220446049250313e-16,[7.4830143e-100],[839.20440315]
0.0,[5.59293487e-97],[844.75034587]
0.0,[1.48884041e-83],[913.58273495]
-2.220446049250313e-16,[2.94290838e-81],[955.47120936]
0.0,[6.10849928e-82],[891.57035798]
-2.220446049250313e-16,[1.52139329e-79],[799.70059623]
-2.220446049250313e-16,[3.06595079e-93],[1012.7702541]
0.0,[2.17981811e-94],[967.23105158]
1.1102230246251565e-16,[1.65635616e-95],[927.48612348]
-2.220446049250313e-16,[2.04723199e-104],[851.48508947]
0.0,[4.79605784e-105],[837.36377073]
-2.220446049250313e-16,[9.61038314e-102],[822.79489555]
0.0,[1.9845163e-101],[857.58240584]
1.1102230246251565e-16,[1.09372415e-90],[930.58258296]
2.220446049250313e-16,[7.3300049e-85],[939.21716428]
2.220446049250313e-16,[2.35224103e-83],[851.5688309]
-2.220446049250313e-16,[6.45513668e-87],[767.33990838]
-2.220446049250313e-16,[1.52363399e-93],[959.43129476]
-2.220446049250313e-16,[7.3360327e-97],[935.68470555]
0.0,[1.78479529e-107],[863.99435126]
-2.220446049250313e-16,[2.62433928e-105],[828.77686863]
0.0,[2.69217158e-97],[799.68443388]
0.0,[5.96236839e-99],[837.77235443]
0.0,[1.95771953e-91],[895.09070901]
3.3306690738754696e-16,[9.80235805e-91],[851.49694226]
2.220446049250313e-16,[8.85065984e-89],[775.36864038]
-2.220446049250313e-16,[2.95457003e-90],[814.84149768]
0.0,[8.5671638e-96],[868.90241675]
0.0,[1.4772119e-104],[849.81676528]
0.0,[4.12025659e-97],[800.95030422]
0.0,[6.51998362e-94],[761.55960023]
-2.220446049250313e-16,[1.08658588e-100],[806.78436399]
0.0,[1.54833927e-99],[856.69351017]
0.0,[3.39599249e-95],[833.38100059]
0.0,[6.17304215e-85],[852.29460593]
1.1102230246251565e-16,[4.54950847e-96],[886.11002604]
0.0,[6.48380291e-101],[859.39912804]
0.0,[1.28452073e-95],[785.62466131]
-2.220446049250313e-16,[4.37418918e-86],[718.90894273]
2.220446049250313e-16,[1.07204289e-86],[688.22113157]
-2.220446049250313e-16,[1.17907014e-96],[774.62303491]
0.0,[1.31550919e-96],[850.64727903]
-2.220446049250313e-16,[2.68608115e-95],[862.97746606]
-4.440892098500626e-16,[6.03506615e-98],[871.19292016]
1.1102230246251565e-16,[2.31857389e-102],[848.54650041]
2.220446049250313e-16,[1.36790897e-101],[688.45333563]
1.1102230246251565e-16,[1.1927047e-83],[700.14005175]
0.0,[1.97077645e-77],[616.06562596]
-2.220446049250313e-16,[1.17906506e-79],[632.80382463]
1.1102230246251565e-16,[4.41326257e-93],[771.06097532]
1.1102230246251565e-16,[6.44156898e-95],[861.66514438]
0.0,[5.17338595e-102],[875.81449142]
0.0,[3.99227825e-103],[854.35755591]
-2.220446049250313e-16,[2.72707136e-98],[789.63983872]
0.0,[1.94634769e-86],[643.76228362]
-2.220446049250313e-16,[3.91284421e-78],[596.13221172]
0.0,[1.8370075e-80],[661.79724121]
0.0,[3.24365133e-92],[787.9026597]
0.0,[9.31510794e-91],[833.52024692]
-2.220446049250313e-16,[2.30055444e-101],[848.65446801]
-4.440892098500626e-16,[1.65352513e-104],[822.44437543]
0.0,[1.87394481e-105],[757.94415403]
-4.440892098500626e-16,[1.70036075e-84],[646.48926739]
-2.220446049250313e-16,[2.40532361e-78],[653.80947816]
-2.220446049250313e-16,[6.94569843e-83],[721.19989851]
0.0,[4.0554715e-91],[766.32622573]
-2.220446049250313e-16,[1.05342846e-94],[760.90334903]
-2.220446049250313e-16,[2.47915877e-105],[796.33646408]
-2.220446049250313e-16,[4.49913222e-105],[779.66091979]
-2.220446049250313e-16,[5.74028067e-103],[754.97595454]
2.220446049250313e-16,[1.91473701e-94],[680.33358705]
1.1102230246251565e-16,[1.22298545e-88],[666.35577752]
0.0,[1.5553595e-83],[700.10067809]
-2.220446049250313e-16,[1.68862884e-88],[740.51463049]
2.220446049250313e-16,[1.24712345e-89],[741.19389433]
2.220446049250313e-16,[5.620732e-96],[750.18255735]
0.0,[3.23387438e-98],[766.28742173]
1.1102230246251565e-16,[3.26232084e-101],[750.19063793]
0.0,[6.61816216e-92],[653.02622717]
-2.220446049250313e-16,[5.98151132e-89],[699.51181808]
0.0,[1.75778142e-90],[773.46261896]
2.220446049250313e-16,[8.67629051e-98],[806.57228477]
-4.440892098500626e-16,[1.93073242e-97],[803.30731441]
2.220446049250313e-16,[3.62563666e-93],[778.49860098]
-2.220446049250313e-16,[5.6834996e-89],[733.02936988]
0.0,[1.76669568e-101],[743.66934025]
0.0,[2.6446713e-84],[668.34824267]
0.0,[1.82736918e-89],[771.60167978]
-2.220446049250313e-16,[1.15978549e-100],[820.07315961]
-2.220446049250313e-16,[5.91326478e-101],[809.46923469]
2.220446049250313e-16,[1.47143265e-96],[772.05328608]
2.220446049250313e-16,[1.4493972e-102],[716.94795257]
0.0,[1.17999981e-99],[694.41438682]
0.0,[4.95040941e-95],[752.81184058]
1.1102230246251565e-16,[4.29600945e-92],[714.61901736]
3.3306690738754696e-16,[2.57802991e-102],[773.74563299]
0.0,[4.62855722e-99],[763.85968736]
-2.220446049250313e-16,[7.78865088e-99],[726.1245919]
0.0,[1.11865269e-97],[702.9132092]
-2.220446049250313e-16,[1.49786788e-94],[692.48153746]
0.0,[4.49653873e-94],[712.13900458]
-2.220446049250313e-16,[1.67484174e-102],[761.4879665]
0.0,[1.31023166e-104],[736.88553036]
2.220446049250313e-16,[1.78597169e-94],[728.30169917]
0.0,[9.17420293e-99],[699.80273198]
0.0,[9.05539895e-107],[708.73873482]
-2.220446049250313e-16,[4.7144786e-98],[732.11432004]
-2.220446049250313e-16,[3.34748791e-98],[727.95816938]
-2.220446049250313e-16,[6.71981706e-95],[726.73399203]
1.1102230246251565e-16,[1.40079549e-90],[739.78877528]
0.0,[1.24980356e-102],[726.13615866]
-2.220446049250313e-16,[8.6618219e-105],[679.31123861]
0.0,[1.32829147e-98],[722.6745761]
1.1102230246251565e-16,[1.68161076e-99],[739.39659328]
1.1102230246251565e-16,[2.63886562e-98],[728.56834262]
-2.220446049250313e-16,[1.11309077e-102],[698.80417169]
0.0,[1.75352963e-94],[681.89252547]
-4.440892098500626e-16,[2.68128993e-96],[718.83901918]
0.0,[1.34870255e-93],[726.47761326]
-2.220446049250313e-16,[1.00079061e-90],[697.0281779]
-2.220446049250313e-16,[2.22528979e-98],[722.43828747]
4.440892098500626e-16,[1.07549022e-95],[688.57979329]
0.0,[2.37056263e-80],[1363.42018516]
0.0,[1.2635567e-91],[1312.86845607]
-2.220446049250313e-16,[1.15196387e-108],[1266.76889457]
0.0,[9.98849193e-109],[1248.71377384]
-2.220446049250313e-16,[1.28391191e-110],[1241.65485218]
3.3306690738754696e-16,[9.18875987e-120],[1241.97415221]
0.0,[1.41565455e-106],[1251.72053558]
0.0,[2.70269035e-107],[1254.40851668]
0.0,[1.58304071e-110],[1243.61806353]
2.220446049250313e-16,[3.69897098e-85],[1338.4646762]
0.0,[1.13118513e-82],[1379.88063678]
0.0,[3.58933225e-92],[1398.9169515]
0.0,[1.77643412e-102],[1414.78936169]
-2.220446049250313e-16,[1.65782276e-104],[1383.92902449]
0.0,[1.61672446e-103],[1299.89497645]
0.0,[1.72889017e-107],[1201.84501618]
-2.220446049250313e-16,[8.90636308e-100],[1120.40632181]
-2.220446049250313e-16,[8.94849136e-103],[1111.13820753]
0.0,[3.51086256e-111],[1150.6517693]
0.0,[1.49279207e-112],[1178.40361472]
-2.220446049250313e-16,[1.7547157e-113],[1156.32922363]
0.0,[8.18076196e-110],[1114.59615311]
1.1102230246251565e-16,[5.02488401e-108],[1132.28221699]
0.0,[9.6177104e-99],[1216.83167461]
-2.220446049250313e-16,[3.70135636e-98],[1386.8158342]
-2.220446049250313e-16,[9.76278347e-96],[1384.37266391]
0.0,[5.16113951e-92],[1370.78420123]
0.0,[2.81580143e-87],[1348.03377518]
0.0,[2.24322641e-87],[1342.9533835]
1.1102230246251565e-16,[2.22418893e-108],[1442.33837412]
0.0,[8.62366831e-109],[1409.0469133]
0.0,[1.5833767e-104],[1316.17270316]
0.0,[3.70614065e-107],[1188.95432416]
1.1102230246251565e-16,[7.85578606e-108],[1064.00990684]
0.0,[2.36956814e-102],[1027.73888681]
1.1102230246251565e-16,[1.16464219e-100],[1060.44802916]
0.0,[3.33267719e-106],[1088.83606196]
-2.220446049250313e-16,[1.5767783e-112],[1090.55160223]
1.1102230246251565e-16,[2.43470823e-109],[1076.68483121]
1.1102230246251565e-16,[1.91478944e-108],[1069.79604923]
2.220446049250313e-16,[1.74215901e-103],[1101.7187859]
-2.220446049250313e-16,[1.95401347e-77],[1170.02103678]
0.0,[1.08549568e-89],[1280.49880323]
2.220446049250313e-16,[4.02869043e-102],[1370.54296636]
-2.220446049250313e-16,[1.39479719e-100],[1378.38278856]
0.0,[4.69087698e-94],[1302.17269598]
-2.220446049250313e-16,[7.37265303e-93],[1235.41734882]
2.220446049250313e-16,[2.38114232e-100],[1286.85504509]
0.0,[5.8699786e-103],[1362.27430157]
-2.220446049250313e-16,[4.28803951e-101],[1371.10979387]
1.1102230246251565e-16,[1.70317839e-98],[1295.16501991]
0.0,[7.23302106e-100],[1146.77270508]
0.0,[2.71486062e-96],[1005.06513528]
0.0,[2.91308463e-99],[937.8834432]
2.220446049250313e-16,[4.44160255e-94],[954.09959382]
-2.220446049250313e-16,[1.20307321e-101],[1011.15751857]
0.0,[5.45978933e-110],[1064.53043859]
0.0,[2.35783507e-109],[1085.71850107]
0.0,[2.32986343e-111],[1057.96772557]
0.0,[1.92385438e-111],[1028.63654881]
-2.220446049250313e-16,[3.80122878e-69],[790.76165173]
2.220446049250313e-16,[2.73991637e-72],[933.64716055]
3.3306690738754696e-16,[4.11612904e-87],[1124.63108915]
2.220446049250313e-16,[1.43250796e-100],[1288.17782294]
0.0,[1.15814825e-102],[1347.14617322]
-2.220446049250313e-16,[5.29407294e-95],[1263.59377154]
0.0,[1.18528024e-92],[1166.57846249]
0.0,[7.21225052e-101],[1209.85595464]
0.0,[4.01606965e-103],[1301.80984557]
-2.220446049250313e-16,[2.92866424e-99],[1234.37353994]
0.0,[4.92536916e-93],[1076.80521886]
3.3306690738754696e-16,[8.89000392e-93],[940.68022724]
-2.220446049250313e-16,[3.15263735e-99],[863.9798201]
0.0,[4.68453142e-103],[985.52938903]
1.1102230246251565e-16,[1.82697498e-107],[1075.69203336]
1.1102230246251565e-16,[3.72133605e-108],[1121.81100643]
-2.220446049250313e-16,[8.13612335e-114],[1103.51659678]
-2.220446049250313e-16,[4.3292609e-114],[1061.4397954]
1.1102230246251565e-16,[2.74228761e-115],[1027.26774926]
1.1102230246251565e-16,[4.36435615e-108],[1009.61840461]
1.1102230246251565e-16,[3.2594362e-107],[1022.45558316]
2.220446049250313e-16,[1.13656598e-110],[1055.17397413]
3.3306690738754696e-16,[1.29730835e-71],[767.9487197]
0.0,[1.97151636e-77],[844.72320916]
-2.220446049250313e-16,[4.0068964e-91],[1035.31325995]
0.0,[8.71917862e-98],[1227.33668428]
0.0,[2.08349212e-100],[1304.57507803]
0.0,[1.68630679e-92],[1199.89605354]
2.220446049250313e-16,[7.88398743e-90],[1099.33571251]
0.0,[6.04392553e-102],[1164.56745701]
-2.220446049250313e-16,[1.00411444e-101],[1245.99631396]
0.0,[4.47482423e-97],[1215.03930425]
-2.220446049250313e-16,[6.43205519e-101],[1123.2144919]
0.0,[2.33353217e-108],[1021.59576416]
-2.220446049250313e-16,[3.3177983e-111],[912.84132056]
-2.220446049250313e-16,[6.37802526e-108],[855.92290302]
1.1102230246251565e-16,[2.10884052e-105],[908.61291265]
2.220446049250313e-16,[1.54656403e-101],[1021.60505347]
0.0,[3.14328926e-104],[1109.74191942]
2.220446049250313e-16,[5.48332456e-105],[1140.61211799]
0.0,[9.00519994e-112],[1100.54987889]
1.1102230246251565e-16,[3.74917207e-113],[1028.63291303]
0.0,[5.26488292e-109],[962.6972764]
-2.220446049250313e-16,[2.64981679e-107],[943.54975682]
1.1102230246251565e-16,[2.63304728e-105],[990.54293644]
-2.220446049250313e-16,[5.45996399e-110],[1074.81171253]
1.1102230246251565e-16,[3.30764505e-110],[1120.68472589]
-2.220446049250313e-16,[3.07360431e-84],[854.04432469]
-2.220446049250313e-16,[1.01662506e-87],[861.15521121]
-4.440892098500626e-16,[3.17862431e-88],[998.82089892]
2.220446049250313e-16,[2.06665267e-91],[1164.43671013]
-2.220446049250313e-16,[5.28902036e-99],[1236.74576584]
2.220446049250313e-16,[9.7356029e-89],[1127.15908634]
0.0,[2.41659473e-84],[1034.1225191]
-2.220446049250313e-16,[2.72483246e-99],[1113.29429716]
1.1102230246251565e-16,[7.94050947e-96],[1136.2157509]
3.3306690738754696e-16,[6.41290438e-103],[1061.67669319]
-2.220446049250313e-16,[4.92652527e-118],[1052.11708218]
0.0,[5.45971793e-109],[1041.24948778]
0.0,[9.25457872e-108],[934.99718281]
0.0,[7.36476153e-111],[853.80973547]
-2.220446049250313e-16,[1.21191935e-106],[904.33064659]
0.0,[1.00342053e-98],[1034.28631352]
0.0,[2.2672247e-101],[1122.16839001]
2.220446049250313e-16,[1.37363462e-106],[1128.91474226]
1.1102230246251565e-16,[1.32324485e-106],[1056.97301767]
0.0,[3.13147527e-104],[957.01516783]
-2.220446049250313e-16,[2.90840946e-105],[876.59500182]
2.220446049250313e-16,[9.23298841e-107],[874.08654067]
0.0,[5.80370455e-104],[962.23562921]
1.1102230246251565e-16,[2.8025517e-109],[1078.91701134]
-4.440892098500626e-16,[8.08706361e-115],[1143.29570695]
0.0,[1.50747256e-112],[1122.58084645]
0.0,[5.7565639e-111],[1072.87365723]
0.0,[2.83357868e-91],[881.04203168]
-2.220446049250313e-16,[4.06136152e-81],[855.0288816]
-2.220446049250313e-16,[7.18793978e-81],[949.76665661]
2.220446049250313e-16,[2.13081242e-90],[1086.87215648]
-2.220446049250313e-16,[1.25608027e-95],[1170.48642387]
0.0,[7.99232993e-89],[1102.6278507]
-2.220446049250313e-16,[5.91858836e-90],[1016.84050556]
2.220446049250313e-16,[6.09129961e-96],[1049.37147911]
-2.220446049250313e-16,[2.06311513e-101],[1037.52071844]
1.1102230246251565e-16,[1.8767481e-105],[1031.59250297]
0.0,[2.00480758e-105],[1082.03868671]
0.0,[4.10608296e-104],[1109.11592132]
1.1102230246251565e-16,[6.21683203e-105],[1002.45757698]
-2.220446049250313e-16,[2.20392696e-106],[871.24502743]
